,Know anyone:Nobody,Know anyone:Myself,Know anyone:Family inside HH,Know anyone:Family outside HH,Know anyone:Close friend,Know anyone:Colleague,COVID-19 Knowledge:Washing hands,COVID-19 Knowledge:Staying indoors for Self,COVID-19 Knowledge:Staying indoors for Others,COVID-19 Knowledge:Spread before symptoms,COVID-19 Knowledge:R-Number,COVID-19 Knowledge:Treatments already exist,COVID-19 Knowledge:Wearing masks,COVID-19 VCI:COVID-19 Vax Importance,COVID-19 VCI:COVID-19 Vax Safety,COVID-19 VCI:COVID-19 Vax Efficacy,COVID-19 VCI:COVID-19 Vax Compatibility,COVID-19 VCI:Contract via COVID-19 Vax,COVID-19 VCI:COVID-19 Vax benefits outweigh risks,General VCI:Vax Importance,General VCI:Vax Safety,General VCI:Vax Efficacy,General VCI:Vax Compatibility,COVID-19 Impact:Mental health,COVID-19 Impact:Financial stability,COVID-19 Impact:Daily disruption,COVID-19 Impact:Social disruption,Trust:Television,Trust:Radio,Trust:Newspapers,Trust:Govt. Briefings,Trust:National Health Authorities,Trust:International Health Authorities,Trust:Healthcare Workers,Trust:Scientists,Trust:Govt. Websites,Trust:Social Media,Trust:Celebrities,Trust:Search Engines,Trust:Family and friends,Trust:Work Guidelines,Trust:Other,Trust:None of these,Reason:Unsure if safe,Reason:Unsure if effective,Reason:Not at risk,Reason:Wait until others,Reason:Won't be ill,Reason:Other effective treatments,Reason:Already acquired immunity,Reason:Approval may be rushed,Reason:Other,Reason:Do not know,Image 1:Vaccine Intent,Image 1:Agreement,Image 1:Trust,Image 1:Fact-check,Image 1:Share,Image 2:Vaccine Intent,Image 2:Agreement,Image 2:Trust,Image 2:Fact-check,Image 2:Share,Image 3:Vaccine Intent,Image 3:Agreement,Image 3:Trust,Image 3:Fact-check,Image 3:Share,Image 4:Vaccine Intent,Image 4:Agreement,Image 4:Trust,Image 4:Fact-check,Image 4:Share,Image 5:Vaccine Intent,Image 5:Agreement,Image 5:Trust,Image 5:Fact-check,Image 5:Share,Social:Facebook used,Social:Twitter used,Social:YouTube used,Social:WhatsApp used,Social:Instagram used,Social:Pinterest used,Social:LinkedIN used,Social:Other used,Social:None of these used,Social:Facebook to receive info,Social:Twitter to receive info,Social:YouTube to receive info,Social:WhatsApp to receive info,Social:Instagram to receive info,Social:Pinterest to receive info,Social:LinkedIN to receive info,Social:Other to receive info,Social:None of these to receive info,Social:Facebook to share info,Social:Twitter to share info,Social:YouTube to share info,Social:WhatsApp to share info,Social:Instagram to share info,Social:Pinterest to share info,Social:LinkedIN to share info,Social:Other to share info,Social:None of these to share info,Shielding,Social media usage,Expected vax availability,Seen such online content,Frequency of such online content,Engaged with such online content,Vaccine Intent for self (Pre),Vaccine Intent for self (Post),Vaccine Intent for others (Pre),Vaccine Intent for others (Post),Group,Age,Gender,Education,Employment,Religion,Political,Ethnicity,Income,Region,Treatment
6408,1,0,0,0,0,0,2,2,2,2,2,-1,2,2,2,2,-2,2,2,2,1,1,2,-2,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,1,2.0,2.0,1,1,1,1,ANTI UK,2,1,2,1,4,1,1,2,39,1
6409,1,0,0,0,0,0,1,-2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,-1,1,0,1,-1,0,-1,1,0,0,0,-1,1,1,0,-1,1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,3,1,2.0,2.0,2,2,1,2,ANTI UK,1,1,4,1,5,5,1,3,239,1
6410,0,0,0,0,0,1,1,2,2,1,1,-1,-1,-1,1,1,-2,-2,0,1,1,1,2,-2,-2,-2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,-2,0,0,0,0,-2,0,0,1,1,-2,0,0,-1,0,-2,0,1,0,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,8,2,,,3,3,3,3,PRO UK,4,2,4,1,4,1,1,4,350,0
6411,1,0,0,0,0,0,-2,1,1,1,-1,-1,-1,-1,1,-2,2,1,-1,-1,-2,1,2,-1,1,-2,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,2,1,0,1,1,2,0,1,2,1,2,1,2,0,1,2,2,0,1,2,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,3.0,1.0,1,1,2,3,ANTI UK,2,1,2,3,1,2,1,2,141,1
6412,1,0,0,0,0,0,1,-2,1,-2,-2,1,-2,-1,1,1,1,2,-2,1,1,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-1,-1,1,0,1,-1,1,-1,1,-1,-1,0,1,1,-1,1,1,1,-2,-2,-1,1,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,5,3,2,,,3,3,2,2,ANTI UK,1,2,3,3,1,2,3,4,231,1
6413,1,0,0,0,0,0,2,1,2,2,2,-1,1,1,1,1,-1,0,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,5,1,3.0,2.0,2,2,2,2,ANTI UK,3,2,5,1,1,3,1,5,290,1
6414,1,0,0,0,0,0,1,2,1,1,1,-1,1,1,1,1,-1,-1,0,-1,1,1,1,-1,2,-1,-1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,-1,-1,-1,0,2,0,0,1,0,0,-2,0,2,-2,1,1,0,-1,-1,0,0,-1,-2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,5,2,,,2,3,2,3,ANTI UK,3,1,6,1,1,4,1,3,43,1
6415,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2,1,1,1,1,2,1,1,2,1,0,-1,1,0,1,1,2,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,4,2,,,2,2,2,3,ANTI UK,2,2,4,1,5,5,4,4,61,1
6416,1,0,0,0,0,0,-1,-2,-1,1,-1,2,-2,-1,1,-1,-2,-2,-2,1,1,1,-1,2,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,2,1,5.0,2.0,4,4,4,4,PRO UK,4,2,2,5,4,5,1,4,13,0
6417,0,0,0,0,0,1,2,1,-1,1,1,1,1,2,1,1,-2,-1,1,1,1,1,1,2,-1,2,2,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,1,0,-1,-1,1,1,1,-1,-1,1,1,-1,-1,0,0,0,0,-1,-1,1,1,-1,-1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,3,1,2.0,1.0,2,2,2,2,PRO UK,2,1,3,1,1,1,1,3,60,0
6418,0,0,1,0,0,0,2,2,2,2,1,-2,2,2,1,1,-2,-1,1,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,-2,2,-2,0,0,-2,2,-2,-2,0,-2,1,-2,0,0,-2,2,-2,0,0,-2,2,-2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,6,2,,,1,1,1,1,ANTI UK,1,2,4,3,4,2,1,6,10,1
6419,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,2,-1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,-2,1,0,0,1,-2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,7,2,,,2,2,2,2,ANTI UK,3,2,4,1,5,2,1,5,11,1
6420,0,0,0,0,0,1,2,2,2,2,2,-2,2,1,1,1,0,-1,1,-1,1,1,1,-1,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-1,0,-1,-1,0,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4,6,2,,,1,1,1,1,ANTI UK,3,1,3,1,4,1,1,3,123,1
6421,1,0,0,0,0,0,1,0,2,2,1,-1,1,2,1,1,-1,0,0,1,1,1,2,1,1,1,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-1,0,0,-1,0,-2,2,0,-1,0,-2,0,-1,-2,-2,-2,1,0,0,-1,-2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6,8,2,,,2,2,1,2,ANTI UK,6,2,2,4,1,5,1,6,278,1
6422,1,0,0,0,0,0,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,7,7,2,,,3,4,3,4,PRO UK,1,1,2,2,5,5,2,1,235,0
6423,0,0,0,1,0,0,1,-1,-1,1,-2,-1,-2,-1,0,1,-1,1,-1,1,-2,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,4,8,3,,,4,3,3,3,PRO UK,2,1,3,1,5,1,4,3,218,0
6424,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,,,,,,,,,,,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,3,2,1,3.0,1.0,1,1,1,1,ANTI UK,3,2,2,1,1,1,1,1,31,1
6425,1,0,0,0,0,0,1,1,1,2,2,-2,1,1,2,1,-2,-1,1,2,1,1,2,-2,-2,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,8,2,,,1,1,1,1,ANTI UK,4,1,3,1,4,4,1,5,299,1
6426,0,0,0,0,0,1,1,2,1,-1,2,-1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,-1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-2,-1,-1,0,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,6,3,,,1,2,1,2,ANTI UK,2,2,2,1,5,5,1,2,154,1
6427,1,0,0,0,0,0,2,2,2,2,1,1,1,2,2,1,-2,1,1,2,1,1,2,1,2,-1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,-1,-1,-2,2,0,-1,-1,-2,0,-2,-2,-2,0,2,0,0,-2,-2,1,-1,0,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,5,2,,,2,3,1,3,ANTI UK,1,1,2,2,4,5,1,1,367,1
6428,0,0,0,0,0,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,1,1,1,1,-1,-1,-2,-1,0,1,1,-1,0,-1,1,0,-1,0,0,1,-1,-1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,7,3,1,4.0,1.0,1,2,1,2,PRO UK,2,1,4,1,4,1,1,3,22,0
6429,1,0,0,0,0,0,2,2,2,2,2,-1,2,2,1,1,-2,1,1,2,2,2,2,2,-1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,1,-2,2,2,0,2,-2,2,0,0,-1,-2,1,1,-1,1,0,1,2,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7,4,2,,,1,2,1,2,ANTI UK,2,2,2,5,1,2,1,2,231,1
6430,0,1,0,0,0,0,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,-1,1,1,1,0,2,1,0,1,1,1,1,-1,1,1,1,1,1,1,2,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,5,4,1,1.0,1.0,2,1,2,2,ANTI UK,3,2,5,1,4,2,1,4,317,1
6431,1,0,0,0,0,0,2,2,2,2,2,2,1,2,2,2,-2,-2,1,1,1,-1,2,-2,2,-2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,-2,2,-2,2,-2,-2,2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,5,6,2,,,3,3,4,3,ANTI UK,3,1,2,1,4,2,1,5,247,1
6432,1,0,0,0,0,0,2,2,2,2,2,-1,1,1,2,2,-2,1,1,1,1,1,2,-2,-2,-2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,5,2,,,2,2,2,2,ANTI UK,6,1,4,4,1,1,1,4,122,1
6433,0,0,1,0,0,0,2,2,2,2,2,-1,2,1,-1,1,-2,-2,0,2,2,2,2,-2,-1,-1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-1,1,-2,0,-2,-2,0,-2,0,0,0,0,-2,0,-1,-2,0,-2,1,0,0,1,-2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,4,1,3.0,2.0,2,2,2,2,ANTI UK,1,2,3,3,4,2,3,5,349,1
6434,1,0,0,0,0,0,2,2,2,1,0,-2,-1,-1,1,2,2,-2,0,1,1,1,2,-2,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,-1,2,-2,1,-1,-2,2,-2,0,1,0,-2,-2,0,0,-2,2,-2,1,0,1,1,-2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,6,2,,,2,2,2,2,PRO UK,4,1,5,1,5,2,3,5,238,0
6435,1,0,0,0,0,0,2,2,1,1,1,1,2,1,1,1,-1,1,1,1,1,1,2,2,2,2,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,2,3,5,2,,,2,2,2,2,ANTI UK,3,2,4,1,4,2,3,1,254,1
6436,1,0,0,0,0,0,2,1,2,2,1,-2,2,2,2,2,-2,-1,2,2,2,2,2,1,-1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-2,-2,2,-2,0,-2,-2,0,1,0,-2,-2,0,1,0,-2,-2,1,1,0,-2,-2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,3,2,,,1,1,1,1,ANTI UK,5,2,5,4,1,3,1,5,52,1
6437,0,0,0,1,1,0,2,1,2,-2,0,-2,1,1,1,0,-2,1,1,1,1,1,-2,-2,-2,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,-1,1,-1,2,0,0,0,0,0,-2,-2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,7,1,3.0,2.0,2,2,2,2,ANTI UK,3,2,2,5,5,2,1,1,32,1
6438,0,0,0,0,0,1,0,2,0,2,2,0,-1,0,1,1,-2,1,0,2,2,2,2,2,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2,-1,-1,-1,-2,2,1,1,0,1,0,-1,-1,-2,-2,0,-1,-2,-2,-2,0,-1,-2,-2,-2,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,6,6,1,3.0,2.0,3,2,2,2,ANTI UK,3,2,4,1,1,1,1,2,142,1
6439,1,0,0,0,0,0,2,2,2,2,1,-2,2,2,2,2,-2,-2,1,2,1,2,0,2,1,2,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,1,2,-2,0,0,1,2,-2,0,0,-1,2,-2,0,0,0,2,-2,0,0,0,2,-2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6,6,1,3.0,2.0,1,1,1,1,PRO UK,2,2,2,5,5,4,1,1,293,0
6440,0,0,0,1,0,0,2,1,2,2,2,-2,2,-2,-2,-2,-2,-1,-2,2,-2,-1,0,-1,-2,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,-1,-2,1,0,2,1,0,1,0,2,-2,-2,-2,-2,2,2,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7,2,1,1.0,1.0,4,3,3,3,ANTI UK,2,2,4,1,5,1,1,3,315,1
6441,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,3,1,2.0,2.0,2,2,2,2,ANTI UK,3,1,6,1,1,2,1,4,207,1
6442,1,0,0,0,0,0,2,2,2,2,2,-2,2,2,1,1,-2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,5,2,,,1,1,1,1,ANTI UK,4,2,2,5,1,2,1,1,2,1
6443,0,1,1,0,0,0,2,1,1,1,0,-1,1,2,2,1,-2,-2,2,1,2,1,2,2,-1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,-1,1,-1,0,0,-1,1,-1,0,-1,-1,0,-2,1,-2,-2,-2,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,1,3.0,2.0,1,1,1,2,ANTI UK,3,1,2,1,4,1,1,5,45,1
6444,0,0,0,0,1,0,2,1,1,1,2,-1,2,1,1,2,2,2,-1,2,2,-1,1,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,-1,-1,-1,2,1,-2,0,-1,1,-1,-1,1,1,2,0,-2,1,2,-1,-1,-1,-1,-2,2,-2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,4,2,1,2.0,1.0,1,1,1,1,ANTI UK,2,1,5,1,1,2,1,4,231,1
6445,0,0,0,1,0,0,2,2,2,2,1,-2,1,1,1,1,-2,-1,-1,2,2,2,2,-1,-1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,1,0,-2,0,1,1,0,-2,0,1,1,0,-2,0,0,0,0,-2,0,1,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,7,2,,,2,2,2,2,PRO UK,4,2,4,5,4,2,1,2,141,0
6446,0,0,1,0,0,0,2,1,1,2,2,-2,1,1,2,1,-2,-2,0,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,2,-2,0,0,0,2,-2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,6,1,1.0,1.0,1,2,1,2,ANTI UK,1,2,3,1,4,2,1,3,174,1
6447,0,0,0,0,0,1,2,2,2,2,1,-2,2,1,1,1,-2,-1,1,2,1,1,2,-1,-1,2,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,-1,-1,1,-2,0,-2,-2,-2,-2,0,0,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,5,6,2,,,2,2,2,2,ANTI UK,2,2,4,1,4,5,1,4,341,1
6448,1,0,0,0,0,0,1,1,1,2,0,-1,-2,-1,1,1,-2,2,-2,1,-1,1,-2,2,2,-1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,7,2,,,3,3,1,1,ANTI UK,3,2,2,1,4,5,1,2,163,1
6449,1,0,0,0,0,0,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,2,2,,,1,2,1,2,ANTI UK,3,2,6,1,5,5,1,2,261,1
